rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 482.17198124  780.55528756  786.56438067  639.81558116  177.95562156
  776.98443322  780.90697267  688.17811653  688.17811653  674.59479031
  589.64815702  727.94956803   55.96602993  875.96075943  493.88335718
  776.98443322  272.34699182  780.55528756  739.59860928]","[ 501.99539232  739.64544964  400.82671278  611.86557978  184.69936243
   -6.13494926  688.95847032  633.16997095  684.98186204  708.98281435
  571.31424861  388.1390967   305.37781604  287.97521175  757.58204045
  688.95847032  237.90058236  613.79295304  591.00289413]","[-203.55151989  383.55248392  538.77497483  124.46031926  685.95893355
  675.65257354  413.85425805 -208.61896002  709.11903971  413.1558319
  447.83268746  332.25207317  181.3301328   340.73297266  750.78434111
  812.75373525  628.61540142  -59.57617587  942.22457787]"
"[ 712.69603533  661.97295011  643.98712174  263.92434316   73.48731168
  496.39283786  684.73352918  704.46949083  263.92434316  528.92697306
  435.24187338  688.27755269  751.74792829  717.32033133  769.34369639
  790.10399615  751.74792829  497.32990021  850.59504444]","[ 358.13395907  205.57827264  662.37322587  441.81889042  205.57827264
  599.99197083  538.69783283  623.12241624  636.5292886   587.14804806
  501.88197416  504.3041693   662.97035622  530.45217129  533.7937034
  559.71973754  531.74600118   -3.46330752  527.32821789]","[ 776.20059941  264.06318871  427.70035203  329.83235231  881.77856348
  598.42045936 -246.56575136   -1.64321264  797.56154269  140.65754945
  475.06229741  543.88027967  167.1301322   505.97809877  769.95074024
  700.67027518  681.86707209  660.41802641  691.62016115]"
"[ 778.87326982  911.59248972  742.50030122  719.5977175   707.31668896
  421.17107318  796.54132053  624.75807237  712.94544667  938.75847991
  490.39101911  614.8653398   911.59248972  109.64894345  421.17107318
  733.51421106  623.06423414  602.00396477  239.71572385]","[ 233.92052318  105.03288931  342.77199527  468.59662666  562.5390663
  348.38215357  348.38215357  696.56999042  589.19652024  484.79012136
  432.74645194  350.0199279   233.92052318  306.05654569  357.02695247
  399.79451003  708.04664611  342.8824219   653.64077404]","[  892.38130126   367.93872      907.22651023   223.48941615   233.91259015
    46.05417829   510.73360777  -284.87028786   818.80291059   160.2074667
  1143.91622558    36.40578001  -229.89618962   375.42854335   507.72806695
   233.98300591   515.34674756   674.39433859   -65.00474688]"
"[-126.53180339  712.02706665   69.22032939  704.59863241  704.59863241
  816.88019498 -126.53180339  712.02706665  227.64086995  536.15113064
  368.08367771  902.38352076  417.30029973  678.94276202  778.15927024
  684.60492567 -310.92936119  565.71767632  588.0542301 ]","[ 420.50507398  761.05248821  501.18600346  498.45775763  109.15094141
  586.1570925   612.96911623  524.34702305  733.39017139  118.15130874
  558.13485076  476.98355695  476.98355695  777.86628125  317.34304925
  816.96366314  685.16282794  293.08510481  417.29271693]","[  811.59451909  -186.31828871   724.17480306    -2.79768569   613.99785289
   150.66892045   623.32208923   300.81296288   249.30331554  -132.53331269
   220.43799316   706.52913507  1057.49881447   576.69902481   135.58358705
   951.24383259  -159.90751439   655.11565479   -87.27333769]"
"[ 743.27355302  680.02819092  775.09384906  640.9307199   689.77580757
  749.75368353  651.08702549  527.44309655  640.9307199   462.56438051
  689.77580757  749.75368353  411.68224163  708.70249046  854.28965873
  707.0806959   435.77036209  442.20905196  867.14493798]","[ 296.4792281   581.98282708  731.69229695   53.69503801  501.70972405
  693.81891935  237.27744877  583.00395673  610.98290047  646.59439018
  729.52345147  641.18716052  646.59439018  280.18999231  270.42503586
  134.55179217  697.9712931   628.98400355  746.33482306]","[ 164.12127281   -1.40091101    8.80861611  188.92142016 -289.95153301
  387.85592971  295.501025    583.3481598   567.58150103  889.77576259
  431.79944548  610.49910009  533.12977584  934.41331336  172.82706628
 -435.06275288  357.84998011  713.21632221  385.50428936]"
"[ 812.71644954  800.48909306  726.79141182  770.40014351   82.70266557
  425.11055487  773.48308288  201.42767279  425.11055487  -98.30394885
 -315.40247132  531.87865145  773.48308288  201.42767279  822.4556179
  119.524422    729.99264293  662.07015544  672.41366577]","[ 783.0420065   664.04583917  229.0314521   282.46393037  523.79428603
  792.34882881  605.59872611  724.4230095   601.01095598  374.12378688
  374.12378688  131.04330265  728.86607245  784.17237361  366.84842465
  -56.55286366  108.43891514  597.78815897  539.93045771]","[ 962.12454919  491.35241002   40.43679052  -49.15887764  320.53036665
 -173.26088339   23.77519511  585.8995428   832.68483503  468.06809936
  -43.3329969  -136.38236076  114.25234147  458.84326297  639.26093239
  530.27192167  195.81595958  517.98605446  750.45841817]"
"[-238.06311452  582.70272841   94.47750094  803.99758418  702.50356529
  508.97717437  483.67806088  704.30121168  531.18595894  -40.59265463
  750.74951457  546.82040471   15.36796912  696.96649323  434.12537219
  615.16151312  475.06496146  -40.59265463  750.74951457]","[ 472.54907778  813.31426868  374.02886693  703.29068571  -46.75359132
  330.59230246  781.97623925  422.87659891  412.31167641  -28.82045412
  703.29068571  146.47544931  668.85214516  527.98352498  216.13265973
  556.32124855  324.35527185  507.03256899  386.0915004 ]","[ 485.06997612  131.96874856  -21.7805728   -67.1170492   240.20319249
  373.60971435  114.37537217  695.46025538  954.94671928  446.54420549
  651.0932124   439.42030525  314.82238122 -164.75742931   13.43243027
  491.88044216   56.9956525   690.31425623  164.90591219]"
"[  597.68657261  1098.52168097   615.31481638    92.58483865   723.53018027
   528.00694065   283.56187085   568.1716886    746.85300277   648.31181155
   978.06813653   846.49202435   615.66605937   225.48803164   632.64345024
   648.31181155   978.06813653   298.41611604   608.31891578]","[ 130.58556611  530.1082979   701.60502538  627.68497201  521.38584289
  266.75672467  661.01190053  290.23770868  360.95240079  377.40753668
  604.97761669  585.91519386  357.34963213  530.1082979   701.60502538
  656.97598656  567.55105397  392.18587566  647.17538064]","[   75.27770692   851.61618537   146.01110826  1032.40596164   676.60588191
   459.8600325    613.07050415   693.88587369    62.13927917   667.91631694
   -43.41502816   318.52385957    80.6747343   -177.26232092   888.56160892
   -34.57728482   652.47684756   319.66896552  1162.51501316]"
"[ 565.7769542   717.96607779 -305.81895782  778.64014687 -357.38063332
  535.48622227  729.8660324   261.24455583  606.01579553  589.7225942
  779.18223364  799.34970997  650.94908664  645.42305305 -178.48516825
  153.95273303  886.86711423  535.48622227  729.8660324 ]","[ 711.64567613  829.8125221   459.85673238  451.57145531  593.16836745
  511.53807462  835.51060164  354.10735727  736.47585146  515.4288136
  280.31565912  486.77395041  529.44488764  476.25749056  544.02467414
  459.85673238  451.57145531  601.04587303  388.07604539]","[  -46.74778765   971.07988601   875.87457912   716.12616022   324.12461658
   374.95929004   356.4968242    678.46899987    93.90280828   985.70966904
  1161.23063104   382.19018779   322.61088092  -187.63274862   647.35849449
   650.22468922  1178.44798308   453.15170477    26.76459523]"
"[ 690.94144468  763.58059677  927.20631576  851.44265515  886.37212908
  589.13805794  699.34300629  206.31750421  725.63616937  699.34300629
  206.31750421  779.41638712 -241.69662547  890.89280172  619.26399758
  919.27818524  400.1850478   521.41437764  750.54138155]","[ 727.04053688  256.29827064  593.01059623  564.40110106  291.45728993
  382.80447584  635.24318784  741.22649208  798.15870906  556.55050778
  609.6463252   808.6416808   635.24318784  741.22649208  547.65733031
  376.1466553   116.49836204  374.69004297  469.23137273]","[ 1012.85013678   559.91364233   267.88657355  1073.39360171   952.06087116
  1026.32299219   593.1834482    169.62861326   270.38558425   553.27843351
    76.52600353   992.08143846   -60.00631806  -109.24852679   835.06738716
   656.64979056   -74.40906704    69.09336744   188.00383943]"
"[ 387.26164206  616.41597805  518.72560224  742.44938317  539.87968441
  323.8476455   784.49769861 -249.70011041  967.05675568  641.17070753
  136.22198698  208.04243503  508.17147285  795.72912816  736.11321998
  328.01006847  808.14502039  784.49769861 -249.70011041]","[ 591.39654277  665.78949678  311.27334647   42.76747676  588.18555965
  549.78534883  596.63786565  -57.77013255  501.76254413  865.08314181
  334.29201502  705.25365529  477.43510087  -57.77013255  501.76254413
  703.18200085  -82.32992268  492.76098846  408.14218856]","[ 391.78211712  459.49273327  226.24957683  938.87169011   30.87857804
   -8.16581831  195.08195569  616.7585824   698.72410097   92.39483207
  769.84788146  684.78517611   12.37422957  200.52079396 -139.00791016
  -93.69741533  756.54384849 -103.11208226  178.20720735]"
"[ 640.80628173  471.99850516  628.07331451  513.9925529   787.52588933
  528.72697475 -319.34963987  480.07355215  513.09899263  628.07331451
  513.9925529   230.187966    586.13256561  583.54326681  920.67949288
  891.76035691 -278.65497627  568.71196219  583.54326681]","[ 481.78187774  426.85522484  608.07911342  785.41867998   33.94351702
  181.54910822  769.22096628  839.83210731  735.63220263  850.3882749
  208.97363813  -21.71532632  737.35550364  735.63220263  850.3882749
  520.8965486   762.4223463   254.57364547  245.34227636]","[ -153.74477708   636.81248779   937.01442443  1047.26374751   106.19794021
   585.3653937    334.49373572   759.52620048   150.06275061   409.53192804
   316.46298079   493.29720149   139.79441794   397.47447554  -109.07074365
   334.84224748   114.82939553    68.5511517 ]"
"[ 731.95127095  670.82929459  762.81069819  614.23129778  278.53300568
  756.23268744  651.66096067  656.41642857  556.33164339  258.89538665
  620.88115716  312.67401694  930.40238867  912.62924052  651.66096067
  799.53518017  620.88115716  592.49774058  235.49313556]","[ 679.64281627  647.84136469  936.65253052  280.45263183  430.53723852
  431.37448071  578.66969176  689.35993096  500.22390806  451.79989674
  500.22390806  451.79989674  158.19530446  437.93326336  359.91613955
  509.57512455  590.68866384  276.03565643  790.73788686]","[ 832.87427285  -21.24257268  807.29461918  857.7737326    17.83689051
  739.6434102   786.18746356  468.47341503  382.14226264 -111.87448437
  370.7677156   553.92798213  311.30202554   30.82860858  535.78339655
  292.86017112  820.87894768  -59.67212904 -185.01584612]"
"[ 506.9690938   506.49405735  611.22335874  506.49405735  695.15511943
  603.96387244  352.71146047  276.50120658  526.95039758  746.15410637
  793.7383297   692.81404942  796.83243179  685.97613488  628.21636757
   86.74737254  524.27310909  706.64033074  603.96387244]","[ 785.51002278  569.23586538  430.07806108  614.80013112  763.89260055
  556.73867035  785.51002278  569.23586538  831.56848716  764.51826222
  555.88622127  149.06995922  692.20449286  691.3169866   796.11343512
  618.74239324  685.00386595  395.33192208  991.48027789]","[  445.81594921   616.92494247   161.44908341   633.02965434   968.43634261
   509.44760804  1005.84070967   531.74438043   682.29596247  1129.38324006
  -267.66751753   900.43554223   410.69912693    59.2953304    187.85463999
  1100.23937173  1091.1794601    981.84404432   183.24695694]"
"[ 767.20558462  106.86302416  293.09810915  400.34095553  567.93053534
  584.73389886  911.14846364  103.16275179  654.17686268  451.47005776
  820.12563637  628.81097568  828.34446682  293.09810915  400.34095553
  460.94176274  543.16638309  836.64334472  792.2140444 ]","[ 512.60231188  363.15536289  355.19507734  693.3862594   595.90394663
  333.71928131   68.15379334  367.86882295  407.21567413  681.45906519
  175.98111177  412.4473074   584.36103189  425.63172475  175.98111177
  418.95631907  829.25650556  309.22363001  646.67910648]","[ 626.15502835  -18.24380884  294.56977823 -230.22527305  572.98725568
 -100.16245316  950.47131228  723.86393005  711.4143085   667.06013479
  -62.90570781  283.9854989   521.00591801  -92.75317532  774.70728474
  160.19557858  560.99498869  201.6981273   388.91604027]"
"[ 561.26571919  630.92903473  144.03468491  564.47082752  290.78973846
  760.48055592  582.54112258  331.99748801  592.07779091   -7.69552919
  541.05026657  592.07779091  796.49611877   -3.45681161  384.90084538
  899.08290878  520.29666501  709.45374724  695.40612038]","[ 410.70404853  251.00621147  677.6842247   703.3702707   829.52301078
  641.93587617  730.56178257  359.37135931  701.99983934  464.47322907
  581.68953094  480.30169876 -177.5899338   888.25398026  593.81838695
  885.58978632  251.00621147  921.37075022  752.91298138]","[ 841.73953665   94.6029249   528.53555026  459.11476422  402.75127155
  435.49283873  829.36031176  461.99441712  365.09587671   78.90354617
  443.07369573  217.30119797 -113.4601554   -21.01644142   78.615841
  200.65151187  784.55125171   -6.4198995   376.96571962]"
"[ 874.53717428  672.16944418  513.83033851  547.14413687  668.89317696
  859.72607731  547.14413687  536.53113822  442.7748329   343.54149441
  389.6304893   592.51665147  567.03591423   84.43668909  861.37545817
  -11.01734364  670.51048434  568.90405139  578.16890814]","[ 466.88784275  620.20218227  406.67525983  820.91832801  466.88784275
  620.20218227  559.76326482  798.06493629  532.22533002  760.05839982
  704.53204587  603.14367831  439.39803654  -55.247958    504.68112434
  709.02755063  654.10821262  738.67512921  383.00253927]","[  511.34883249     8.44704555   422.47511758  -162.10503267  1255.77472847
    31.33009893   263.17682071    19.59766634  1003.87381235   761.55349451
   325.14581785   835.32995458    23.91535922   129.90065437   651.07144184
   229.18547377   490.10746614  -162.07403519   577.34916606]"
"[ 800.37006504  645.05260838  640.79094428  691.40164497  457.58339182
  457.58339182  649.57463504  643.96482742  528.94516828  394.51919516
  691.74210992  787.78753149  650.73945918  807.59073681  770.91618314
  898.47944876  650.21409042  638.64478232  898.47944876]","[  370.40936866   132.14057658    68.65503457   681.77279834  1001.86036989
   796.83254914   407.1952273    236.21894179  1010.7398246    630.66773727
   565.68779767   243.59242473   600.84276084   673.96585832   325.24917102
   256.81825026   584.23996453   565.68779767   243.59242473]","[ 498.78651162  141.87919785  730.43899116  867.93003608  325.8176652
 -135.98397162  781.56438625  387.06854981  329.78765331  341.1175932
  654.51941567  528.93064098 -328.57057804  961.64575746  771.25439735
 -157.2280973    65.96901975  814.7215696  -188.266671  ]"
"[ 534.20707454  720.81424994  760.29134985  653.06736987  690.40326023
  611.9200105   796.83517611  744.41826676  683.64782092  690.40326023
  333.8638797   733.24324655 -235.29460452  807.87089222  457.90101403
  864.89925465  864.89925465  781.47470234  795.42537069]","[ 734.60067516  405.08726321   68.72074834  624.43840905  717.2311702
  602.87779963   72.72017308  720.07125733  574.43714983  172.39116975
  434.16386211  198.44242144  688.26647991  915.2606611   688.26647991
  915.2606611   716.30068615  693.31199848  898.73490744]","[-221.16525732  530.64661458  457.70564284  727.18003366  457.85262222
  719.7077184    59.3850483   886.50130515  767.52389537 -507.07858626
  757.10267178   49.66720559   57.89774844  523.30262942  479.46540018
  876.27670808  498.82427     542.54749341  417.77829214]"
"[ 683.38512699  654.50016592  451.2228588   652.91761708  585.26722257
  724.03954493  729.21707182  585.78184475  782.48485914  713.52151151
  688.1357094   527.00881436  801.87932431  534.56067868  818.14161273
  187.36414651  439.00115074  683.38512699  654.50016592]","[ 387.42713252  877.4049544   856.58649729  415.3332818   453.92869597
  484.38398906  324.72293608  461.42805534  335.92127177  996.24935584
  711.33954086  652.30141909  292.05805905  711.33954086  652.30141909
  339.82358695  556.27194999  250.53378758  713.26437604]","[ -146.89604407   914.11416278   174.30706575   184.3449274    829.93137427
  1056.70953123   -55.49297324   553.86565747   363.22058538    18.2929535
   153.76970974   747.47425611   370.03560723   -41.25306261   410.6668313
   -28.19616814    13.54317903   316.26301708   344.12861882]"
"[ 725.97227108  760.78886253  832.4361277   113.01192376  821.34786008
 -166.55686655  718.60423026  693.9746425   611.35917276  600.26192249
  676.44879264  809.06300802  661.88088468  567.66835506  517.57091932
  584.68559418  843.5113521   661.88088468  567.66835506]","[ 780.83463464  779.31407876  538.72839939   18.83084221  408.61694394
  393.12913636  830.17427754  247.38333947  446.87560353  168.53310711
  647.39220227  837.29520356  419.94995632  247.38333947  446.87560353
  339.28668952    9.20830385  899.88394154  474.85025086]","[ 251.72513798  181.50139099 -184.47287336  527.98378986 -205.2306599
  270.235279    735.53770992 -331.85397588  698.76176969 -264.63523741
  609.7857035   743.52477734  575.99520739  394.86113699  174.01405815
  638.66301583  444.06956909  276.64048799  167.19768661]"
"[ 764.88460523  619.42373591  833.69202686  757.66739739  607.18423301
  648.15833476  765.51336533  537.54632452  765.51336533  537.54632452
  588.0533599   741.67767252  723.75288602  243.18069452  587.49009474
  743.808693    603.04126892  764.88460523  708.65472891]","[ 650.54410517   35.99282008  675.78214698  772.47312526  757.41667064
  145.03302015  755.78193248  622.76959132  904.36151439  633.15532697
  770.60518536  -87.12267191  242.27676756  675.78214698  -40.19931593
  668.02692303  330.00948128  581.15254659  830.88492586]","[ 925.94706593   52.58807028  -71.59631246  896.09902121  629.98764587
  481.02431687  449.82042658  319.82018237  -73.71738662  317.22432665
 -140.9175747   107.54522794   45.84610317 -314.9686825   309.91296339
  966.45045345    3.69163646  411.8763945   790.2098602 ]"
"[ 841.62286085  711.50570276  674.74729446 -272.95248474  749.61327243
  861.32808096  775.17259945  498.01684518  787.57702571  693.4088869
  501.45253749  600.59623229  690.41806522   37.27591965  294.84251977
  932.66222207  674.74729446  954.79352429  787.57702571]","[  596.18998124   632.43457436   452.80418985   794.78113578    98.63333796
   862.49255211   987.72643516   988.95546676    98.63333796   862.49255211
   656.27453174   512.33294234   794.78113578  1011.08199786   586.56693176
   573.76257641   204.97067397   727.69162162   619.4920012 ]","[ -196.15044333  -186.49600845   370.67989405   509.63465943   249.04398443
   -66.38955049   788.48339332   258.69749468  1279.35022781    55.80480489
   348.25403079   680.25258451  -335.52555533  -290.71000773   698.2163817
   -62.73293762  -318.32999019  -121.62809332  -424.01386235]"
"[ 664.73801488    5.0218408   570.69068658  109.76091205  558.79933612
  760.03905136  671.37057342  593.17978938  683.39813666  612.71037077
  500.82635994  576.53314889 -135.18641319  865.98824923  760.03905136
  709.64168373  524.63572898  151.2275921   664.73801488]","[ 397.4020543   286.44728043  314.11814894  332.02173244  490.04295291
  963.6561761   397.4020543   286.44728043  901.12708884  -49.7717954
  893.37427142  963.78549188  836.29080776  303.75234473  685.58856241
  677.01185035  726.45701282  490.04295291  963.6561761 ]","[ -98.28658367  296.15460953  334.62832589  579.18411064  621.09106984
  930.81772546  -55.65517232   11.15472711  286.17261064  460.23888771
  189.49275157  253.75941338   72.57037981  -38.22176642  351.64800133
  273.26913765  140.76004091   50.0051074   357.18680375]"
"[  65.35969477  472.01721464  483.05594415  423.81621312  703.23100946
  801.8311533   738.68524187  700.45356114  890.93975556  480.02068677
  718.40431261  777.52488367 -331.80439494 -262.55246576  480.02068677
  608.62059794  676.33650476  728.88296642  662.17514534]","[ 549.69823667  478.71784483  818.21332474  645.0104113   707.96355084
  770.13270255  376.10915611  436.89416547  802.04073785  860.95124678
  -31.88339569  923.56746552  641.65717935  638.84852561  -31.88339569
  641.65717935  638.84852561  822.47433721  719.68895916]","[ 426.87055886   65.44445327  841.35807846   51.85997577 -309.97648331
  845.57062908  889.38647842  672.6983244   218.06622552  100.95546832
 -116.50079534   54.27140078  -68.5960911  -273.72080539 -273.49564633
  232.29788755  187.41919559  -11.07899891  136.122289  ]"
"[ 559.21120146  705.14684577  803.86908291 -277.59198908  977.93516115
   54.8968972   818.43940228  470.15109333  807.64771654  686.51651638
  355.31013058  715.50936151  454.53371638  540.2796676   789.79042336
    7.06598697  747.43146864   54.8968972   614.82594532]","[ 981.1273674   744.15470777  917.87590817  628.7162529   719.03932591
  235.39078159  516.20104297  653.92364586  581.01472125  737.38882839
  631.27313898  744.15470777  917.87590817  798.29963331  173.25519722
  844.48862179  866.54584181  612.31061044  771.8478894 ]","[ 1083.00913969    22.80508837   160.88677369   151.40484058   274.60935083
   772.90216307   778.07566577   279.23781617   -63.80003103  -275.71369514
   550.53847588   510.24873931   860.18527681   683.55500903  1201.40568799
   461.03921279    75.9363059    630.35065021  -282.61222519]"
"[  770.27287358   717.36578848   559.10846531   663.5589704    675.41712734
   593.82391679   852.2955947    573.39892884   653.48628986   601.47474113
    -1.92998612   351.72513493   866.8193143    281.98688609   784.92783866
  1076.20909704   496.32558856   663.5589704    174.24975783]","[ 735.39648488  536.94324695  459.55298308  -48.12560873  709.74789518
  410.42965573  707.61087359  898.3292853   825.19698463  693.80080712
  432.8145894   514.73562104  717.45193145  611.53687307  247.85390435
  432.8145894   514.73562104  378.22888443]","[   68.0568717    741.39072829   -15.26566528   890.38426293   230.75119235
    56.38332098  -169.64451903   326.76640773  1120.21903755   390.7039895
  -309.80385451   885.49480675    43.56795127  1286.97405919  1188.43676649
   221.07504715  -136.04698365   572.54613468   -88.39675755]"
"[  826.8335137    482.71336245   657.108793      26.02721655   802.21082633
    18.09904103   649.37571918   643.74756668  -208.1339395    400.01544292
   798.37061773  1028.67760832   731.95711947   789.63876273   627.39319555
   595.23725744  1028.67760832   493.09671597]","[ 832.46904843   47.26948458  770.54693353  668.78284127  236.72234817
  658.59249696  825.51658042  492.93769609  950.88365649  252.27196671
  444.24601448  888.75738079  570.38938991  793.32830372  664.09334193
  825.51658042  492.93769609   90.19806471  104.30922575]","[  782.8747342    578.77501938   367.62454355  -360.10534986  1139.4280505
   815.41616684   422.17839113   959.68632377    82.64095369    37.61254505
  -349.42222686   299.67657543   932.6534152    663.73050938   945.20169794
   439.56054095   973.52936477   231.28934143   -77.75718317]"
"[ 602.19696288  887.89844317  981.60517858  810.87261551  636.8496385
  651.82251509  689.33565196  934.13577642  762.48916109  825.12136605
  857.78293166  849.8878928   629.55324964  545.11093751  670.51060921
  671.73264024  909.48121689  632.45718827  849.8878928 ]","[ 527.19720706  364.67809032  751.22088386  732.79021441  750.36390728
  882.71511955  -84.1601849   698.89362022  356.30962153  144.25499926
  455.17472458  784.70818848  853.69940538  282.17516072  356.30962153
  144.25499926  819.7599948   504.92714564  240.18807877]","[ -54.27240941   70.06953354   55.2292812   394.07483997  244.48862315
  272.79645169 -312.98972449   21.51286724  417.17201597   84.04819224
  195.79021822  273.7361145   -74.24214348  -42.58993939  -16.79669332
  415.59999757  722.81027632  353.57822497  679.35267033]"
"[ 646.54532045  822.73833375  255.42418718  675.19214765  936.33740707
  528.7301974   632.88165647  844.13485132  827.55318632  729.92531614
  809.60301013  496.74656668  575.1200873   494.91966492  640.76054122
  268.12449324  921.18031779  523.15194732  523.83891831]","[  641.66800629   658.69903089   630.10887389   475.93885941   492.80224393
    27.21455839   813.06517168  1029.92489195   814.4810145    827.01837579
   799.39892824   883.75787055   799.39892824   883.75787055   643.53845112
   523.41960886   737.8978009    968.40264656   488.76447798]","[ 245.10382826 -187.25229325  801.47330612  425.40206079   75.55703255
   46.95338795  716.9538017   663.94425862  697.49741877   75.22554917
  329.24146351  184.16131577  639.04316448 -419.00893969  389.39803782
   73.42956165  357.04104533  632.23286913 -128.6801596 ]"
"[ 483.91316747  218.32220265  407.87784093  276.62346216  777.09636902
  701.64350281  334.31389872  582.65751814  889.48780794  733.7528507
  764.54826799  576.35624508  624.44370428  740.49772477  699.62366093
  925.98675187 -110.13870984  913.90208439  565.11221181]","[ 530.45068053   33.53446142  363.1456555   661.97699788  581.86340356
  583.35989752  154.47902609  529.46524867  765.55301233  610.24303526
  930.7456025   543.14837392  896.94246819  707.37926545  930.7456025
  543.14837392  806.27499516  722.83767954  711.535997  ]","[ -293.98392825    52.96846738   280.86910184   986.20208419  1109.29004464
   515.54744826   265.01614681   188.67195581  -160.29392121   436.57459555
   264.48133269   924.92521074   -36.22331722   984.35670331   -54.61832065
   781.63454154    81.03142466   155.21525674   339.23918255]"
"[ 852.17331339  631.15776853  402.30309821  710.12343608  823.54680596
  902.8298549   444.55082594  114.36796627  491.16880586  597.09008667
  829.28040153  682.69823518  705.60088363  561.09111734  709.02201587
   44.4812016   567.9172471   710.66314539  104.74824991]","[ 836.80295903  472.54369697  930.77481232  663.1635651   355.45050341
  769.00585948  355.45050341  769.00585948  630.48321862 -243.25964797
  904.67297081  311.15839019  635.16399052  479.888664    908.25538759
  790.4385701   825.28367719   34.92858904  688.56024162]","[  842.03527788   383.33538146   398.05347133    87.03888708   157.80063808
   715.16970592  1050.84752912   431.52829486   936.1279619    766.0734321
    97.44830195  1309.20028919   120.37638574   801.20344042  1122.62102364
   857.48157788   479.05753432  -130.84009123   216.47578302]"
"[ 745.19948112   50.11770108  729.9020198   826.13944598  921.98362424
  392.29859027  817.42995087  636.62119715  646.17571984  651.69273645
  633.90625106  613.45837205  816.52642107  628.09605834  530.56602833
  610.1537285   652.34176064  855.36120191  793.76315021]","[ 595.97845601  -52.23150076  736.6370919   742.58339807  702.05362695
  231.12643307  490.40666211  326.27383063  995.0635421   557.59551171
  740.05679496  852.907324    736.6370919   742.58339807  754.76396897
  607.33424074  623.67397727 -106.90620634  615.95252651]","[  544.53233304   946.20690166  -130.21046025   184.78634234   -38.4878037
   232.95877425   150.67797784   135.32063015   298.63189804   -47.2805491
   -92.86099174   828.42029169   336.29571969   359.34779112   759.06941203
   237.3445577   1216.81616714   287.15326451   818.14607373]"
"[ 963.7834687   290.05789917  829.67889844  -20.07774005  471.52981383
  634.04216534  683.62366103  668.00724515  193.58982426  794.19567896
  631.67511102  570.372935      1.87987611  704.45475613  -20.07774005
  906.31700593  -85.33019637  172.89751369  590.39898193]","[ 1010.83231232   261.58960311   545.9470942    388.15099566   203.33635739
   670.02144217   378.40698298   422.87140419   360.95514711  -170.7706221
   719.66622454   892.49519807   398.32901171   616.06122755   893.34172149
   882.38049045   836.96321421   422.87140419   360.95514711]","[  288.43319634  -131.35737045  1056.91924597   132.5310425    624.22487484
  -159.79653623   385.06518268   137.7579154    548.8548642    853.86425205
   984.96589719   -20.58642076    96.38422085   873.63136305   674.45658962
  -220.22852452   207.26200853   477.44768334  1154.2351899 ]"
"[  580.52394415   452.15763661   428.60392967  1046.74295159   367.42932454
   555.85392467  -151.96091279   635.3799064    910.02566645   164.37984457
   197.41583381   819.42845419   164.37984457   738.27106472   809.08730947
   601.27178766   687.80577903   593.33391175   912.30335943]","[ 120.86725933  879.62950225  503.44588205  384.18310768  545.903169
  726.91065321  697.17424967  156.67319163  810.67856436  886.3556976
  708.03161652  886.3556976   708.03161652  598.53637068  324.76604488
  716.17014119  813.93231175  980.6454547   687.09121106]","[ 1173.93796851  -345.27562045   759.47461811  1175.3141299     90.06817252
   952.29023436  -279.57894746   122.93061749  1011.91107188  1097.30477968
  -147.00054213   181.85191959  -211.12863893   -68.70614719  -178.04061298
   -35.15665785   198.74072285   226.4478545    582.08684804]"
"[ 784.29740934  540.93587569  413.52894813  135.12754206  714.15807854
  874.23285203  453.20200695  639.22713872  575.95587475  669.80331091
  751.12911918  946.52501577  464.05300159  331.54457776  512.17920685
  714.78252262 -193.65365426   55.05616288  811.34133166]","[ 830.91966668  675.7270796   309.73969126  813.57576036  344.37460455
  567.65721797  538.14395768  949.81924812  769.90345962  450.20260926
  465.42852294  714.70545713  954.03840769  309.73969126  813.57576036
  133.69043497  663.87834885  574.65684266  686.63672448]","[ 237.53660553  542.9526969   238.55440653  182.9644018   130.60891055
  682.3565904   270.21860458 -340.05289011 -455.33371522   34.39883745
  300.25325428    1.8014806   545.76588346  231.69214457  899.75892616
  848.97283139 -224.69220211  631.90308212  373.99030569]"
"[ 574.52600675  530.13997754  796.30905152  173.31652144  640.37601007
  443.5018363   646.41654146  610.26420605  858.89085403  492.89569924
  339.55134617  650.3178133   721.75678095  -76.76147052  685.76036131
  665.75955536  661.59604437  283.03867327  674.52234199]","[ 793.17236069  790.41069909  907.96943545  -15.23466874  336.34022846
  357.21549619  621.5726599   413.80558026  760.50275609  732.87086399
  336.34022846  357.21549619  545.97888191  733.68729876  173.68124047
  423.74771476  877.3324063   279.25089244    5.85053992]","[  55.67618287 -531.91674285  976.75806491  806.61319514  272.57226088
   80.60884433  -26.94461338  364.99846859  442.53665507  -91.601655
  635.24508516  431.36536477  641.35888824  134.6902626    75.37529902
   41.91863862  325.77575489 -133.43698396  252.56270035]"
