rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 4999.40527871  4999.38135855  4999.2875626   4999.39568764  4999.32382304
  4999.19031489  4999.22930212  4999.30573246  4999.41375091  4999.34917975]","[ 4999.31450789  4999.2193641   4999.21819231  4999.18516691  4999.29869756
  4999.02279827  4998.99282063  4998.67756589  4998.98230245  4998.99417251]","[ 4999.35951693  4999.26056424  4999.30177514  4999.3685777   4999.33873008
  4999.32411268  4999.31180074  4999.26327778  4999.33029602  4999.33831391]"
"[ 4999.31696211  4999.36697925  4999.26333614  4999.21510144  4999.13265329
  4999.11119371  4999.29021718  4999.25040333  4999.32568951  4999.42398623]","[ 4998.92396254  4999.03224176  4999.10635133  4659.01821406  4998.9114831
  4998.79785494  4999.07699397  4999.14052676  4999.07836218  4999.13892161]","[ 4999.3207403   4999.30913565  4999.37144254  4999.28831906  4999.29440304
  4999.33556169  4999.23605043     0.          4999.37188115  4999.34910728]"
"[ 4999.31206316  4999.26314481  4999.33049352  4999.28275732  4999.30257864
  4999.21311854  4999.16035408  4999.28037154  4999.26783315  4999.28662993]","[ 4999.14098244  4999.23458579  4999.00005653  4999.31869836     0.
  4999.34334955  4999.09507547  4999.04865614  4999.07327874  4998.98862906]","[ 4999.26084519  4999.28330341  4999.31988928  4999.2911521   4999.36552014
  4999.30201404  4999.21564707  4999.36260216  4999.34363932  4999.29326942]"
"[ 4999.32252806  4999.35387682  4999.21487479  4999.31844712  4999.32567838
  4999.33766242     0.          4999.15077286  4999.36220176  4999.29036717]","[ 4999.02168066  4999.15233654  4998.83096889  4999.1410889   4999.13907238
  4999.2594012   4999.01644743  4999.18832776  4999.22177275  4999.13284838]","[ 4999.25449087  4999.30657508  4999.30555859  4999.26150996     0.
  4999.29785541  4999.27382737  4999.26860922  4999.29590141  4999.24406455]"
"[ 4999.24626132  4999.32160354  4999.36384532  4999.34565694  4999.34832195
  4999.22061076  4999.07314495  4999.30022228  4999.21190688  4999.20858633]","[    0.          4999.25003405  4999.23317296  4999.28853879  4998.71808264
  4998.71579912  4999.1481986   4999.01729156  4999.02554306  4998.75657351]","[ 4999.35788686     9.98028828  4999.32685922  4999.22478136  4999.31520569
  4999.24274605     0.          4999.31067939  4999.17562376  4999.30858574]"
"[ 4999.24016342  4999.23683421  4999.15788592  4999.40941085  4999.35194266
  4999.26621713  4999.31505207  4999.30122172  4999.26356037  4999.27893046]","[    0.          4999.12205584  4998.46965762  4999.1186676   4999.23086715
  4999.07435276  4999.1510005   4999.04191862  4998.88244839  4999.26595959]","[ 4999.33219581  4999.27810213  4999.27998404  4999.32933554  4999.28530876
  4999.37262209  4999.32366354  4999.26202632  4999.29675403  4999.33958812]"
"[ 4999.2551716   4999.19416358  4999.21375571  4999.34009068  4999.23113136
  4999.33622572  4999.18787342  4999.23406085  4999.32429325  4999.31525639]","[ 4999.16298026  4999.16908707  4998.78641591  4999.23927964  4999.21519071
  4999.24744037  4999.08342002  4999.14021375     0.          4999.1838499 ]","[ 4999.27445921  4999.28625055     9.98185389  4999.31702415  4999.2951337
  4999.24695621  4999.20993175  4999.31636823     0.          4999.33443038]"
"[ 4999.37310566  4999.2828099   4999.32241047  4999.28703661  4999.10186496
  4999.43247307  4999.2684742   4999.35419018  4999.35787632     9.98208315]","[ 4998.89221871  4998.95621754  4998.89526661  4999.37144532  4999.06464723
  4999.19747577  4998.92888654  4999.1499801   4999.14308483  4999.24478803]","[ 4999.31683915  4999.26691344  4999.26417089  4999.26734636  4999.28797371
  4999.26373683  4999.25310368  4999.3642453   4999.30721076  4999.33475625]"
"[ 4999.34982668  4999.29096848  4999.14684338     0.          4999.2705961
  4999.26398356  4999.04518523  4999.3398068   4999.33521423  4999.29791572]","[ 4998.91376466  4999.28631787  4999.20467543  4999.34823758  4999.1151814
  4998.97295362  4999.10872369  4999.10682016  4998.86621821  4999.07991648]","[ 4999.29741862  4999.30403153  4999.32298556  4999.28837125  4999.20279937
  4999.20994909  4999.25623929  4999.30402398  4999.28670265  4999.31701472]"
"[ 4999.33076215  4999.23800542  4999.30439772  4999.34229502  4999.4094754
  4999.38623038  4999.1272469   4999.41988751  4999.29884927  4999.25800781]","[ 4999.17172401  4999.16818682  4999.13112563  4998.90595489  4999.11948257
  4999.20886765  4997.99832119  4998.46754037  4999.27295691  4998.75651897]","[ 4999.24491568  4999.20329667  4999.24577322  4999.24036621  4999.28106052
  4999.17870981  4999.21632356  4999.28111722     9.97919366  4999.27962812]"
"[ 4999.05807921  4999.10933438  4999.25061353  4999.2266678   4999.28804093
  4999.17967507  4999.15062881  4999.34006932  4999.12636868     0.        ]","[ 4998.80560859  4999.12015382  4999.1582394   4998.61744622  4998.86316528
  4998.48967393  4997.97247551  4998.86726687  4999.16714535  4999.06799159]","[ 4999.17201042  4999.26959004  4999.24158883     0.          4999.27165011
  4999.23671308     0.          4999.21563673  4999.23510138  4999.19449233]"
"[ 4999.27607749  4999.34328479  4999.32082477  4999.15409379  4999.42784413
  4999.20360863  4999.23716226  4999.32845881  4999.26905979  4999.3108961 ]","[ 4999.26264157  4998.97434167  4998.79744129     0.          4999.0392615
  4999.14929946  4999.32589725  4999.11269995  4999.03342633  4988.3637939 ]","[ 4999.24856002  4999.11908369  4999.27204154  4999.24977609  4999.25522954
  4999.24424397  4999.20465582  4999.15435295  4999.26713389  4999.33703921]"
"[ 4999.37843894  4999.2676264   4999.44085758  4999.35314601  4999.31432079
  4999.37270533  4999.39715741  4999.24995763  4999.19161732  4999.2482749 ]","[ 4999.23025865  4998.93980729  4998.53012621  4999.00003979  4999.18091609
  4998.93424815  4999.19579706  4999.01981405  4999.32026525  4999.05930227]","[ 4999.2965622   4999.26128124  4999.17145438  4999.25492486  4999.26046119
  4999.22273002  4999.21151217  4999.33345995  4999.19036726  4999.28459919]"
"[ 4999.1670088   4999.22723555  4999.39436881  4999.31837044  4999.23520917
  4999.37093305  4999.33243547  4999.42027733  4999.32704357  4999.25676806]","[ 4999.17664268  4998.96185891  4998.86535625  4998.85347763  4998.76645176
     0.          4998.92652067  4999.17026798  4998.95600432  4998.77772841]","[ 4999.28959012  4999.26851895  4999.28386651  4999.24833523  4999.27734902
  4999.20888183  4999.17689629  4999.32265626  4999.26227183  4999.26752134]"
"[ 4999.34848678  4999.34463084  4999.2769113      9.98170349  4999.45239689
  4999.24290531     9.97989705  4999.19424068  4999.29042342  4999.22844029]","[ 4999.30945304  4999.06928613  4999.20617166  4999.13637189  4998.95532777
  4998.64213341  4999.10441583  4999.07512439  4999.24136711  4999.16173144]","[ 4999.33840716  4999.21329218  4999.14129137  4999.22939644  4999.1926589
  4999.2665648   4999.26502098  4999.2883611   4999.23395652  4999.18661573]"
"[ 4999.18461598  4999.37892593  4999.3668391   4999.31779082  4999.34488209
  4999.41427451  4999.34634484  4999.30580054  4999.36535786  4999.27204434]","[ 4998.78190525  4999.00789145  4999.05140831  4999.23630045  4999.35412992
  4999.21572167  4999.0530804   4999.23409891  4998.75451127  4999.22608729]","[ 4999.18638391  4999.26573809  4999.28426321  4999.23598445  4999.21279662
  4999.10283139  4999.22101144  4999.16578352  4999.24566214  4999.25861411]"
"[ 4999.22706893  4999.1921121   4999.31424247  4999.22181374  4999.22973966
  4999.37813568  4999.32964018  4999.3960591   4999.38177062  4999.28379896]","[ 4999.16654349  4999.33605338  4998.95342154  4998.96192699  4998.96381591
  4999.11348444  4999.35222331  4998.47253768  4999.24657461     9.9810696 ]","[ 4999.11284573  4999.226424    4999.24775603  4999.24625863  4999.19598292
  4999.2353621   4999.22697613  4999.24366598  4999.17878977  4999.28994155]"
"[ 4999.31869588  4999.34628952  4999.26785432  4999.27681954  4999.30443875
  4999.38305465  4999.401831    4999.29916283  4999.27049808  4999.32926631]","[ 4999.30289729  4999.24761657  4998.91737349     0.          4999.32410348
  4999.23082065  4999.28885173  4999.14080946  4999.16832149  4999.35467918]","[ 4999.20668582  4999.17147025  4999.24097249  4999.04081352  4999.1281692
  4999.26195451  4999.23862288  4999.21106559  4999.23590338  4999.25414947]"
"[ 4999.39140483  4999.39692115  4999.34815824  4999.32823071  4999.33428409
  4999.37670066  4999.31295037  4999.1618465   4999.31194517  4999.25660206]","[ 4998.82269086  4999.14719603  4998.98531998  4999.24550167  4998.94133189
  4998.94798924  4999.25783647  4999.13897668  4999.12972934  4998.94304192]","[ 4999.16619586  4999.1123413   4999.10585054  4999.2211489   4999.1311514
  4999.24100673  4999.18552203  4999.22548632  4999.18565555  4999.16371204]"
"[    0.          4999.34543944  4999.37617463  4999.21318082  4999.3658519
  4999.38310316  4999.29945626  4999.33304611  4999.27526578     0.        ]","[ 4999.19096658  4999.24402282  4998.9151074   4998.77144375  4999.29487582
  4999.32468905  4999.26758733  4998.91262658  4999.03039257     0.        ]","[ 4999.11223768  4999.18366599  4999.2882326   4999.26033559  4999.11554198
  4999.2636253   4999.15825836  4999.20494531     9.98027911  4999.13558463]"
"[ 4999.39459831  4999.33699555  4999.37060325  4999.32224709   159.87585142
  4999.31020836  4999.26303857  4999.27224212  4999.24037352  4999.320498  ]","[ 4999.19467295  4999.22954971  4999.33888184  4999.22745027  4999.07947918
  4999.12901634  4999.08426138  4999.22974716  4999.28714172  4999.05226368]","[ 4999.19230878  4999.17099619  4999.25387169  4999.21405647  4999.22113101
  4999.19950511  4999.25487231  4999.20924068  4999.19190059  4999.09432253]"
"[ 4999.41365929  4999.33120673  4999.32590731  4999.269729    4999.32345544
  4999.37319227  4999.45907342  4999.30450862  4999.37490162  4999.21888563]","[ 4999.02074999  4999.05970877  4999.36462819  4999.36163108  4999.10502445
  4999.33022229  4999.01474754  4998.99337841  4999.24834367  4999.30195191]","[ 4999.20097514     0.          4999.1785734   4999.08467936  4999.17286446
  4999.27144846  4999.29169868     9.97953051  4999.29857085  4999.17786798]"
"[ 4999.30804229  4999.3925544   4999.33555887  4999.24731124  4999.3540203
  4999.3556157   4999.24083972  4999.29488482  4999.21057255  4999.31178029]","[ 4998.7763973   4999.27242113  4998.76076656  4999.02938067  4999.24836885
  4999.2725678   4998.76041214  4998.45399608  4999.23833298  4999.31763554]","[ 4999.17262619  4999.22908831  4999.1735175   4999.28690602     0.
  4999.25599321  4999.25236278  4999.20790464  4999.09821042  4999.26746143]"
"[ 4999.38877881  4999.35749877  4999.31628424  4999.21605459  4999.33504176
  4999.34653517  4999.20313656  4999.28648152  4999.23168367  4999.36669226]","[ 4998.99939167  4999.18182309  4998.97188537  4998.60928245  4999.08210273
  4999.09885276  4998.65651579  4999.11327197  4998.88219504  4999.03691844]","[ 4999.22958711  4999.20260177  4999.20095829  4999.31843717  4999.24105051
  4999.24709426  4999.18780413  4999.20452454  4999.14327445  4999.32137647]"
"[ 4999.36539577  4999.38559304  4999.26831232  4999.38810444  4999.39503087
  4999.36871012  4999.24401588  4999.23584054  4999.34282617  4999.33155119]","[ 4999.30977083  4998.90023324  4998.88308204  4999.29949763  4999.14114464
  4998.76736016  4999.21794249  4999.26324585  4999.10291589  4999.13358922]","[ 4999.20918379  4999.17322718  4999.22119107     9.98083224  4999.30857545
  4999.28891847  4999.31180805  4999.19063115  4999.25880195  4999.30712425]"
"[ 4999.29732928  4999.32865841  4999.34031319  4999.29220209  4999.32197338
  4999.32563146  4999.20510978  4999.3877551   4999.22140993  4999.20878242]","[ 4999.1955047   4999.1911208   4998.82664371  3958.82583426  4998.85132571
  4999.27225827  4998.65303489  4999.20990915  4999.16538209  4999.15780187]","[ 4999.23903504  4999.26767109  4999.2368044   4999.2269941   4999.21826576
  4999.25711972  4999.24340755  4999.23509427  4999.17773465  4999.22718965]"
"[ 4999.29409517  4999.12269087  4999.36561462  4999.39921485  4999.29720283
  4999.23071961  4999.32239843  4999.40754833  4999.23742331  4999.30857069]","[ 4999.35303709  4999.14551434  4999.15332276  4999.17410729  4999.14664163
  4999.37044039  4998.93670219  4999.08983203  4999.06044288  4999.403068  ]","[ 4999.16148037  4999.28950288  4999.24270453  4999.20980404  4999.200757
  4999.21809901  4999.15158712  4999.17066226  4999.14923527  4999.28057853]"
"[ 4999.36189007  4999.23721166  4999.22908703  4999.15404151  4999.20277778
  4999.2619701   4999.18755468  4999.33105349  4999.24359839  4999.27417565]","[ 4999.08469841  4999.16433617  4999.21804088  4999.19450488  4999.24712125
  4999.36995531  4999.3300481   4999.11890317  4999.13126032  4999.2018195 ]","[ 4999.14276412  4999.26997706  4999.19075607  4999.26814532  4999.14811249
  4999.29097857  4999.27096741  4999.15454848  4999.28784015  4999.23554847]"
"[ 4999.41024048  4999.35783053  4999.28015007  4999.26018634     9.97977279
  4999.34282957  4999.29427248  4999.2863638   4999.34851616  4999.38200818]","[ 4999.2654267   4999.13848495  4999.18284411  4999.05329293  4999.2599514
  4999.31177016  4998.88151522  4999.15306274  4999.04659145  4999.3156868 ]","[ 4999.13399838  4999.2035279   4999.17489327  4999.20441428  4999.23934507
  4999.22067245  4999.22609202  4999.14942559  4999.1608013   4999.00502085]"
"[ 4999.42144618  4999.4297976      0.          4999.3328875   4999.23763115
  4999.40124867  4999.22422286  4999.35085409  4999.05689106  4999.30979353]","[ 4999.18903289  4999.28061094  4999.11531577  4999.07126884  4999.2778601
  4999.1728308   4999.08745042  4999.23825222  4998.97608623  4998.78647842]","[ 4999.27564521     0.          4999.19672935  4999.11036385  4999.1745517
  4999.0843341   4999.18746674  4999.17651065  4999.13021708  4999.21272683]"
"[ 4999.30158074  4999.3344986   4999.42892219  4999.24657181  4999.3832064
     0.          4999.20615861  4999.30695013  4999.33817608  4999.24833774]","[ 4999.00072938  4999.2355869   4999.06664396  4999.12446302  4999.17208455
  4999.0726669      0.          4999.29352421  4999.13328786  4999.1836265 ]","[ 4999.22867766  4999.13184266  4999.22392348  4999.20953262  4999.17869126
  4999.1494875   4999.24295213  4999.26968526  4999.1455524   4999.25129005]"
"[ 4999.28801534  4999.30222684  4999.34018155  4999.28897988  4999.36024106
  4999.33688354  4999.21847571  4999.38967769  4999.31908069  4999.33547814]","[    0.          4999.26079393  4999.21846761     9.98066866  4999.21255549
  4999.11345925  4999.24510343  4999.28992755  4999.33240911  4999.23273993]","[ 4999.22082451  4999.21793134  4999.16779071  4999.19977245  4999.17922434
  4999.12188603  4999.1315804   4999.23328223  4999.15445676  4999.20907506]"
"[ 4998.99851211  4999.32095952  4999.26277991  4999.04807616  4999.23769846
  4999.26540061  4999.38931289  4999.26948685     9.98049521  4998.94011111]","[ 4999.2072451   4998.9489786   4998.91274401  4998.9872604   4998.65533195
  4999.13720699  4999.31994162  4998.71262858  4999.28181673  4999.11844499]","[ 4999.14719797  4999.11818633  4999.16460967  4999.2049387   4999.14709747
  4999.16181757  4999.23282416  4999.20415165  4999.20635957  4999.18421125]"
"[ 4999.22769201  4999.3669012      0.          4999.36589628  4999.34216066
  4999.39942826  4999.25569949  4999.27421458  4999.34601061  4999.34064819]","[ 4998.19356359  4998.29330484  4728.72323779  4999.04952638  4997.5499113
  4999.23332131  4998.42591353  4998.74628461  4998.07804087  4999.05967533]","[ 4999.20517328  4999.18224367  4999.21988069  4999.17176216  4999.18952111
  4999.11777907  4999.22103687  4999.20979789  4999.18374496  4999.22597839]"
"[ 4999.37540113  4999.25034711  4999.34584709  4999.23144547  4999.30593097
  4999.3200904   4999.21336298     9.98027418  4999.22942706  4999.32711906]","[ 4997.00482975  3567.86317864  4998.96325054  4999.15623759  4998.12803512
  4999.17560255  4998.96956387  4998.59187992  4058.26077183  4998.88096168]","[ 4999.18617783  4999.19283553  4999.08222707  4999.0643697   4999.21454876
  4999.23079554  4999.24600484  4999.16216181  4999.17614035  4999.19683851]"
"[ 4999.27995151  4999.31229559  4999.34809865  4999.22024817  4999.24548318
  4999.29987234  4999.25472015  4999.29054295  4999.31904294  4999.22629456]","[ 4999.23312425  4999.13899842  4999.20181071  4997.89068364  4999.06471865
  4999.21459261  4998.5410927   4999.22703267  4998.84292435  4999.06526001]","[ 4999.14221302  4999.16453362  4999.07179872  4999.19546439  4999.21623874
  4999.22103018  4999.18111192  4999.14621965  4999.1558781   4999.02609533]"
"[ 4999.28141304  4999.37192205  4999.28930797  4999.19368667  4998.88922866
  4999.3249498   4999.20317064  4999.19739461  4999.03742511  4999.34822924]","[ 4999.15608426  4998.4768111   4998.65384081  4998.93915204  4998.71047574
  4997.33196429  4999.3166064   4999.23111442  4998.70486761  4998.20398678]","[ 4999.07844237  4999.23373692  4999.07781391  4999.23687157  4999.06396084
  4999.25332023  4999.1401141   4999.11583029  4999.15297375  4999.06410635]"
"[ 4999.23934613  4999.03593091  4999.37283821     0.          4999.26229477
  4999.31366788  4999.22092659  4999.21333714  4999.15501042  4999.22211924]","[ 4999.06105747  4998.72137598  4998.92234479  4999.10655681  4999.0851144
  4999.16939409  4998.4047979   4998.98799735  4998.92567198  4998.82168527]","[ 4999.13378382  4999.16238311  4999.08830412  4999.03557831  4999.15695689
  4999.12288855  4999.22123792  4999.08914656  4999.1079054   4999.0475569 ]"
"[ 4999.26644326  4999.2463157   4999.37281869  4999.39519102  4999.09767111
  4999.29909735     0.          4999.34335077  4999.10952774  4999.36416212]","[ 4999.27751097  4998.96956519  4999.38747853  4999.09868312  4999.05981724
     9.97908924  4999.283324    4999.19006917  4999.25849619  4999.24722468]","[ 4999.14471788  4999.02436691  4998.98968995  4999.18785192  4999.16481704
  4999.00714404  4999.21030904  4999.04041212  4999.11320451  4998.90516565]"
"[ 4999.29653797  4999.19894619  4999.35348064  4999.33186498  4999.1933035
  4999.12954229  4999.32655024  4999.14202066  4999.07505259  4999.13771102]","[ 4999.16061186  4999.32210615  4999.22255355  4999.11792009  4999.00629218
  4999.11387334  4999.35910468  4999.24668494  4998.97923275  4999.24423875]","[ 4999.18238916  4999.11896873  4999.08489593  4999.13298203  4999.13009058
  4999.11076973  4999.15683271     0.             9.98165421  4999.14583692]"
"[ 4998.92769471  4999.1826917   4998.86343194  4998.87391187  4998.95570525
  4999.22813145  4999.39625485  4999.25897027  4999.30551843  4999.17465031]","[ 4999.27469541  4999.09445942  4999.31590372  4999.34228406  4998.97086424
  4999.13699639  4998.98505108  4999.05759867  4999.25826418  4999.08467869]","[ 4999.03524654  4999.23276578  4999.09494648  4999.05959937  4999.03363303
  4998.93886951  4999.07219166  4999.17351793  4999.08105677  4999.11725461]"
"[ 4999.17533012  4999.29484133  4999.13525615  4999.13428803  4998.92474854
     0.          4999.14320005  4999.22333928  4999.2092448   4999.20668657]","[ 4999.39157211  4999.27259569  4999.10017695  4999.13987059  4999.32514899
  4999.30188775  4999.24960069  4999.15472864  4999.3806344   4999.2810163 ]","[ 4999.09257271  4999.05115652  4999.12948589  4999.19868867  4999.03537488
  4999.14763845  4998.97263348  4999.22103785  4999.11979022  4998.94779602]"
"[ 4998.91673845  4999.33786481  4999.24899364  4999.13570753  4998.9188581
  4998.93790533  4999.29646627  4999.03690248  4999.27057797  4999.30299502]","[ 4999.32674619  4999.08946433  4999.22842014  4999.36548121  4999.22695906
  4999.30683455  4999.22874985  4999.29347054  4999.29258619  4999.20383817]","[ 4999.17214456  4999.09198485  4998.88126845  4999.05378242  4999.17566186
  4999.24670895  4999.04794057  4999.09242834  4999.11638544  4998.98380615]"
"[ 4999.2988462   4999.15301456  4998.8317833   4999.14496935  4999.29529598
  4999.08184826  4999.24833879  4999.23129996  4999.05087279  4998.53191876]","[ 4999.27117158  4999.31614348  4999.11870838  4999.29761437  4999.25235473
  4999.17856006  4999.30528178  4999.30958369  4999.3297119   4999.13429838]","[ 4999.07262247  4999.16539458  4999.08000181  4999.08182132  4999.02490286
  4999.08614078  4999.10186426  4999.10562909  4999.06624072  4999.10938943]"
"[ 4998.8822702   4998.83877741  4998.64736497  4998.47412162  4998.96652858
  4999.02941032  4998.85410874  4999.30857211  4998.91011766  4998.79131629]","[ 4999.28501525     9.98012283  4999.09656357  4999.10280772  4999.03633208
  4999.26082555  4999.31619612     0.          4999.11661048  4999.28429257]","[ 4999.01952698  4999.00336345  4999.09254379  4999.09172412  4999.13450348
  4999.20531651  4999.03571379  4998.91537977  4999.11546154  4999.1794849 ]"
"[ 4998.88989883  4998.38000541  4999.00432324  4999.24174269  4999.10559457
  4998.74957245  4999.00770031  4999.27240021  4999.02928476  4998.34960762]","[ 4999.22275288  4999.22633325  4999.30867568  4999.17011501  4999.18814828
  4999.26809269  4999.27972792  4999.25924392  4999.27882354  4999.2247154 ]","[ 4999.16610076  4998.97087225  4999.08423211  4998.9606084   4999.05870558
  4998.94836771  4998.78966495  4999.13298844  4999.0468804   4998.82885514]"
"[ 4999.18754768  4998.72003002  4999.09306684  4999.19911656  4999.12092601
  4998.92572577  4998.98705193  4999.21685323     0.          4998.48538621]","[ 4999.04843203  4999.25858625  4999.20618269  4999.35158077  4999.39699843
  4999.31250594  4999.33266484  4999.10717062  4999.00611505  4999.26341902]","[ 4999.16027256  4999.03165319  4998.69379642  4999.1635708   4998.99049663
  4999.09821541  4999.21881636  4999.1128768   4998.92620575  4999.06515849]"
"[ 4998.27003315  4998.3961932   4999.10655998  4999.05941164  4999.16616276
     0.          4998.61926241  4999.10274451  1339.060664    4998.98086996]","[ 4999.33828227  4999.38220529  4999.16237168  4999.28826404  4999.08705366
  4999.22716989  4999.07060685  4999.33330222  4999.3047334   4999.1970901 ]","[ 4999.08090865  4998.84265558  4998.81560986  4999.10802179  4999.22463365
  4999.19439546  4998.73970899  4999.01529005  4999.1535785   4999.07317269]"
"[ 4998.95860889  4999.28277916  4998.9423671   4999.09205127  4998.86633182
  4999.00598947  4998.64624623  4998.82824506  4999.23564446  4999.13973941]","[ 4999.211078    4999.4157659   4999.21228713  4999.32700988  4999.30416167
  4999.20721616  4999.26423932  4999.34377097  4999.46430585  4999.36783146]","[ 4999.12129271  4999.10146105  4999.10019832  4998.96508566  4999.08756725
  4999.08787813  4998.91915656  4999.20306415  4998.8369367   4999.07580836]"
"[ 4999.00147412  4999.31844634  4998.76951225  4998.99215196  4999.385134
  4999.16463895  4999.21177206  4999.28804444  4999.01940359  4998.54727823]","[ 4999.36019029  4999.25589815  4999.19620347     0.          4999.37516968
  4999.17007573  4999.3600493   4999.2518706   4999.22294652  4999.12313323]","[ 4999.07240633  4999.21556645  4998.9780835   4999.03571655  4999.00585314
     0.          4999.06904677  4998.99236878  4999.10972733  4999.08475677]"
"[ 4999.22072937  4999.32739836  4999.23767978  4999.23684966  4999.29068928
     0.          4999.20015789  4999.17321283  4999.0041237   4999.36308636]","[ 4999.23152752  4999.13330032  4999.33849688  4999.13748544  4999.27413573
  4999.27299152  4999.06707559  4999.31802704  4999.09149881  4999.30582728]","[ 4998.98293101  4999.0173746   4999.04951102  4998.93167814  4998.98260672
  4998.97799158  4999.19996752  4999.1147471   4999.16408472  4999.27010845]"
"[ 4999.20774628  4999.10104764  4999.16281037  4998.93906793  4999.1958882
  4999.16571669  4999.23476575  4999.33857229  4999.18922191  4999.30935642]","[ 4999.39643577  4999.20828047  4999.28910833  4999.34343827  4999.30411239
  4999.09602198  4999.42129641  4999.3370792   4999.25334097  4999.34809053]","[ 4999.12768244  4999.08488135  4999.17048382  4999.12228645  4998.94152367
  4999.06272224  4999.15685766  4999.09496187  4999.14671316  4999.05243474]"
"[ 4999.13253758  4999.07096468  4999.2970421   4999.23561974  4999.06124977
  4999.18944504  4999.26024623  4998.96073166  4999.26525294  4998.72180683]","[ 4999.27526491  4999.35236219  4999.3919598   4999.41716836  4999.28271511
  4999.32781609  4999.27833634     9.97935057  4999.27461778  4999.33207457]","[ 4999.12165465  4998.86468714  4999.13331067  4999.10109348  4998.95307548
  4999.17058121  4999.1001379   4999.02649083  4998.97718006  4999.07801102]"
"[ 4999.29578126  4999.03003116  4998.83839725  4999.26905672  4999.28466343
  4999.126356    4999.12460051  4999.06408164  4999.26979971  4999.06851028]","[ 4999.37750495  4999.27887853  4999.23869467  4999.25303423  4999.30890443
  4999.31797775  4999.09274375  4999.2607179   4999.29657457  4999.22778828]","[ 4998.97494483  4999.1691871   4999.04651133  4999.21808513  4999.11054909
  4999.03280028  4999.14889854  4999.21870688  4999.09547549  4999.12183956]"
"[ 4998.68927643  4999.08514104  4999.14561299  4999.36419616  4998.88623905
  4999.09406986  4998.74469543  4999.25639944  4998.95119391  4999.24073269]","[ 4999.13673235  4999.01786452  4999.27741877  4999.4257205   4999.26228646
  4999.13378888  4999.26930839  4999.27877024  4999.21601678  4999.38061688]","[ 4999.17991734  4999.18245189  2579.52076332  4999.13659492  4999.22285602
  4999.16954897  4999.13753423  4999.14483188  4999.20471418  4999.12094603]"
"[ 4999.14328377  4998.97297459  4999.14980883  4999.24613069  4999.13183682
  4999.04984499  4998.94768197  4999.13912591  4999.20239707  4999.29603706]","[ 4999.32197015  4999.08629511  4999.18225334  4999.06320218  4999.25433013
  4999.37879951  4999.30947519  4999.03258478  4999.1724594   4999.29462282]","[ 4999.0768372   4999.15183741  4998.97839808  4999.01480635  4999.20924016
  4999.21874617  4999.17077306  4999.14919054  4999.1655489   4999.2485228 ]"
"[ 4999.18160001  4999.22787753  4999.23329538  4999.23260829  4999.23474609
  4999.06011318  4999.01879384  4999.33942815  4999.35731381  4999.18988528]","[ 4999.04925631  4999.25868934  4999.32310165  4999.20485642  4999.19355964
  4999.15551138  4999.23619652  4999.34883325  4999.24360369  4999.13892562]","[    0.          4999.09687109  4999.12155577  1789.61382617  4709.13895723
  4999.12954934  4999.12305418  4999.21868759  4999.03115769  4639.19703212]"
"[ 4999.30418926  4999.20182317  4999.36885832     9.97989192  4999.22677752
  4999.16115278  4999.33634228  4999.2536381   4999.09966228  4999.1568368 ]","[ 4999.17749761  4999.31089679  4999.03623495  4998.93062308  4999.26710372
  4999.32556617  4999.07669927  4999.40786999  4999.146859    4999.24140748]","[ 4999.05543898  4999.07710029  4999.14859429     0.          4998.89623258
  4999.06644907  4999.08976932  4999.04617228  4999.17109047  4999.10917639]"
"[ 4999.21375603  4999.30002523     0.             0.          4999.31726998
  4999.27336167     0.          4999.04491937  4999.1816424   4999.1765025 ]","[ 4999.28547184  4999.20911792  4999.27920722  4999.26411301  4999.32443018
  4999.16218821  4999.09375067  4999.05660663  4999.39496774  4999.22760202]","[ 4999.15427322  4998.9441902   4999.20246266  4998.96823807  4999.13116206
  4999.06694378  4999.1150537   4999.17159111  4999.18040681  4999.12069071]"
"[ 4999.30264598  4999.28915197  4999.29630098  4999.33308995  4999.35551246
  4998.73813696  4999.33923022  4999.2579644   4999.20613568  4999.15595806]","[ 4999.29516215  4999.35991627  4999.28318034  4999.37920198  4999.38893292
  4999.22668124  4999.37813556  4999.0657663   4999.27479872  4999.17325548]","[ 4999.14901526     9.98111812  4999.04228397  4999.17217325  4999.02939672
  4999.10793496  4999.08993057  4999.14245181  4999.12383312  4999.18870573]"
"[ 4999.21778022  4999.25436323     0.             0.          4999.1924449
  4999.10648958  4999.28851467  4998.98557269  4999.32845711  4999.26124537]","[ 4999.38385271  4999.32063631  4999.44631612  4999.29740153  4999.33841727
  4999.34282561  4999.41401685  4999.42984078  4999.34221818  4999.30199762]","[ 4999.05261667  4999.08774935  4999.03958699  4999.16198231  4999.06781477
  4999.05481002  4999.23852997  4998.99273125  4998.91475281  4999.13610823]"
"[ 4999.31371359  4999.31952873  4999.19291362  4999.12367513  4999.30294274
  4999.1745201   4999.35898836  4999.30748096  4999.31287101  4999.25583114]","[ 4999.28770867  4999.42295981  4999.21807009  4999.26504493  4999.33364421
  4999.33483336  4999.3840158   4999.33360561  4999.3833957   4999.24396325]","[ 4999.04579242  4999.02454617  4999.17946351  4998.83315784  4999.04798143
  4999.23517087  4999.0224793   4998.9746831   4999.07788705  4999.11684268]"
